chromosome_name,start_position,end_position,ensembl_gene_id,hgnc_symbol,ensembl_exon_id,description,strand,transcript_start,transcript_end
3,22534481,22535094,ENSORLG00000028792,,ENSORLE00000302295,C-X9-C motif containing 2 [Source:NCBI gene;Acc:101173376],1,22534481,22535094
3,22534481,22535094,ENSORLG00000028792,,ENSORLE00000269210,C-X9-C motif containing 2 [Source:NCBI gene;Acc:101173376],1,22534481,22535094
3,22534481,22535094,ENSORLG00000028792,,ENSORLE00000274498,C-X9-C motif containing 2 [Source:NCBI gene;Acc:101173376],1,22534481,22535094
3,22539991,22571147,ENSORLG00000009635,CDYL2,ENSORLE00000109171,chromodomain Y like 2 [Source:NCBI gene;Acc:101161475],-1,22539991,22571147
3,22539991,22571147,ENSORLG00000009635,CDYL2,ENSORLE00000109165,chromodomain Y like 2 [Source:NCBI gene;Acc:101161475],-1,22539991,22571147
3,22539991,22571147,ENSORLG00000009635,CDYL2,ENSORLE00000109160,chromodomain Y like 2 [Source:NCBI gene;Acc:101161475],-1,22539991,22571147
3,22539991,22571147,ENSORLG00000009635,CDYL2,ENSORLE00000109200,chromodomain Y like 2 [Source:NCBI gene;Acc:101161475],-1,22539991,22571147
3,22539991,22571147,ENSORLG00000009635,CDYL2,ENSORLE00000109205,chromodomain Y like 2 [Source:NCBI gene;Acc:101161475],-1,22539991,22571147
3,22539991,22571147,ENSORLG00000009635,CDYL2,ENSORLE00000283791,chromodomain Y like 2 [Source:NCBI gene;Acc:101161475],-1,22539991,22571147
3,22539991,22571147,ENSORLG00000009635,CDYL2,ENSORLE00000322019,chromodomain Y like 2 [Source:NCBI gene;Acc:101161475],-1,22539991,22571147
3,22539991,22571147,ENSORLG00000009635,CDYL2,ENSORLE00000286634,chromodomain Y like 2 [Source:NCBI gene;Acc:101161475],-1,22539991,22571147
3,22539991,22571147,ENSORLG00000009635,CDYL2,ENSORLE00000241499,chromodomain Y like 2 [Source:NCBI gene;Acc:101161475],-1,22539991,22571147
3,22591561,22598897,ENSORLG00000023512,,ENSORLE00000318026,,1,22591561,22598897
3,22591561,22598897,ENSORLG00000023512,,ENSORLE00000257481,,1,22591561,22598897
3,22591561,22598897,ENSORLG00000023512,,ENSORLE00000310300,,1,22591561,22598897
3,22857082,22864686,ENSORLG00000009643,MAF,ENSORLE00000270524,transcription factor Maf [Source:NCBI gene;Acc:101173775],-1,22857082,22864686
3,22857082,22864686,ENSORLG00000009643,MAF,ENSORLE00000109325,transcription factor Maf [Source:NCBI gene;Acc:101173775],-1,22857082,22864686
3,22857082,22864686,ENSORLG00000009643,MAF,ENSORLE00000109325,transcription factor Maf [Source:NCBI gene;Acc:101173775],-1,22861978,22864686
3,22857082,22864686,ENSORLG00000009643,MAF,ENSORLE00000300623,transcription factor Maf [Source:NCBI gene;Acc:101173775],-1,22861978,22864686
3,22943696,22946914,ENSORLG00000026289,,ENSORLE00000275106,PPFIA binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-070705-277],-1,22943696,22946914
3,22943696,22946914,ENSORLG00000026289,,ENSORLE00000239057,PPFIA binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-070705-277],-1,22943696,22946914
3,22943696,22946914,ENSORLG00000026289,,ENSORLE00000251991,PPFIA binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-070705-277],-1,22943696,22946914
3,22943696,22946914,ENSORLG00000026289,,ENSORLE00000258765,PPFIA binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-070705-277],-1,22943696,22946914
3,22943696,22946914,ENSORLG00000026289,,ENSORLE00000280841,PPFIA binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-070705-277],-1,22943696,22946914
3,22943696,22946914,ENSORLG00000026289,,ENSORLE00000251041,PPFIA binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-070705-277],-1,22943696,22946914
3,22943696,22946914,ENSORLG00000026289,,ENSORLE00000232166,PPFIA binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-070705-277],-1,22943696,22946914
3,22943696,22946914,ENSORLG00000026289,,ENSORLE00000283899,PPFIA binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-070705-277],-1,22943696,22946914
3,22943696,22946914,ENSORLG00000026289,,ENSORLE00000317097,PPFIA binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-070705-277],-1,22943696,22946914
3,22955667,22963150,ENSORLG00000009654,,ENSORLE00000109511,,-1,22955667,22963150
3,22955667,22963150,ENSORLG00000009654,,ENSORLE00000109508,,-1,22955667,22963150
3,22955667,22963150,ENSORLG00000009654,,ENSORLE00000109507,,-1,22955667,22963150
3,22955667,22963150,ENSORLG00000009654,,ENSORLE00000109505,,-1,22955667,22963150
3,22955667,22963150,ENSORLG00000009654,,ENSORLE00000109502,,-1,22955667,22963150
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000270694,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22963087,22992674
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000109779,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22963087,22992674
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000109778,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22963087,22992674
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000109768,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22963087,22992674
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000109762,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22963087,22992674
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000269835,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22963087,22992674
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000302288,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22963087,22992674
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000249511,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22968889,22992573
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000109760,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22968889,22992573
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000109757,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22968889,22992573
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000109761,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22968889,22992573
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000138828,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22968889,22992573
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000109778,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22968889,22992573
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000109768,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22968889,22992573
3,22963087,22992674,ENSORLG00000009678,,ENSORLE00000109762,synaptotagmin-9 [Source:NCBI gene;Acc:101174010],-1,22968889,22992573
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000228681,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000322717,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000109815,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000259192,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000283338,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000109813,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000277028,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000247098,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000109814,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000250134,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000312477,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000229158,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000109819,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000233584,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000245479,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23019636,23091069,ENSORLG00000026461,,ENSORLE00000294211,spondin 1 [Source:NCBI gene;Acc:101161963],-1,23019636,23091069
3,23108814,23110092,ENSORLG00000028061,,ENSORLE00000238060,,-1,23108814,23110092
3,23126897,23131231,ENSORLG00000030034,,ENSORLE00000260578,,-1,23126897,23131231
3,23155677,23161102,ENSORLG00000029752,,ENSORLE00000109988,KIAA1549-like b [Source:ZFIN;Acc:ZDB-GENE-050419-18],-1,23155677,23161102
3,23155677,23161102,ENSORLG00000029752,,ENSORLE00000109987,KIAA1549-like b [Source:ZFIN;Acc:ZDB-GENE-050419-18],-1,23155677,23161102
3,23155677,23161102,ENSORLG00000029752,,ENSORLE00000296537,KIAA1549-like b [Source:ZFIN;Acc:ZDB-GENE-050419-18],-1,23155677,23161102
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000236897,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110391,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110390,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110416,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110414,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110389,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110388,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110387,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110386,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000287874,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110385,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110384,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000321185,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000323522,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110418,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110404,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110403,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000299548,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23228032
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110419,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110418,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000253047,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110406,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110404,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110403,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000236897,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110391,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110390,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110389,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110388,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110387,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000309468,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000291930,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000233323,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000294107,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204407,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110419,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110418,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000253047,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110406,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110421,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110404,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110403,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000236897,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110391,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000301792,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110390,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110389,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110388,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110387,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000312670,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000309468,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000291930,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23204366,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000289441,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000287388,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110419,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110418,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110406,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110404,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110390,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000253047,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110403,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000236897,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110391,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110389,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110388,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000110387,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000309468,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23164110,23234208,ENSORLG00000009737,,ENSORLE00000291930,homeodomain interacting protein kinase 3 [Source:NCBI gene;Acc:101162438],-1,23164110,23234208
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110733,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110732,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110731,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110729,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110726,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110725,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110716,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000228111,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000258347,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000305395,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000238745,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000256132,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110744,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110743,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110742,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110741,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110755,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110754,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110753,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110738,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110736,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23236350,23247658,ENSORLG00000009762,,ENSORLE00000110724,cleavage stimulation factor subunit 3 [Source:NCBI gene;Acc:101162671],1,23236350,23247658
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000111007,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23252384
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000253702,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23252384
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000317230,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23252384
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000252692,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23252384
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000312059,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23252384
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000111012,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23252384
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000111011,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23252384
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000111009,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23252384
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000111008,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23252384
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000111005,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23253302
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000111014,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23253302
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000111013,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23253302
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000111012,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23253302
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000111011,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23253302
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000111009,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23253302
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000231056,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23253302
3,23246394,23253302,ENSORLG00000009791,,ENSORLE00000273740,DEP domain containing 7 [Source:NCBI gene;Acc:101174254],-1,23246394,23253302
3,23253043,23269082,ENSORLG00000009814,,ENSORLE00000111223,glutamine and serine rich 1 [Source:NCBI gene;Acc:101162915],-1,23257351,23266855
3,23253043,23269082,ENSORLG00000009814,,ENSORLE00000111222,glutamine and serine rich 1 [Source:NCBI gene;Acc:101162915],-1,23257351,23266855
3,23253043,23269082,ENSORLG00000009814,,ENSORLE00000111221,glutamine and serine rich 1 [Source:NCBI gene;Acc:101162915],-1,23257351,23266855
3,23253043,23269082,ENSORLG00000009814,,ENSORLE00000111217,glutamine and serine rich 1 [Source:NCBI gene;Acc:101162915],-1,23257351,23266855
3,23253043,23269082,ENSORLG00000009814,,ENSORLE00000257550,glutamine and serine rich 1 [Source:NCBI gene;Acc:101162915],-1,23257351,23266855
3,23253043,23269082,ENSORLG00000009814,,ENSORLE00000309293,glutamine and serine rich 1 [Source:NCBI gene;Acc:101162915],-1,23257351,23266855
3,23253043,23269082,ENSORLG00000009814,,ENSORLE00000111218,glutamine and serine rich 1 [Source:NCBI gene;Acc:101162915],-1,23257351,23266855
3,23253043,23269082,ENSORLG00000009814,,ENSORLE00000275658,glutamine and serine rich 1 [Source:NCBI gene;Acc:101162915],-1,23257351,23266855
3,23253043,23269082,ENSORLG00000009814,,ENSORLE00000111214,glutamine and serine rich 1 [Source:NCBI gene;Acc:101162915],-1,23257351,23266855
3,23253043,23269082,ENSORLG00000009814,,ENSORLE00000246383,glutamine and serine rich 1 [Source:NCBI gene;Acc:101162915],-1,23257351,23266855
